order_id,delay_days,avg_rating
788631,5,5.0
788636,2,4.0
788647,6,2.0
788662,3,5.0
788668,5,4.0
788671,4,5.0
788680,7,5.0
788685,6,5.0
788701,7,4.0
788713,2,3.0
788747,4,4.0
788753,7,5.0
788758,6,4.0
788761,6,4.0
788765,6,4.0
788769,5,5.0
788783,6,5.0
788784,7,2.0
788809,5,5.0
788813,6,4.0
788835,4,4.0
788863,4,3.0
788866,2,5.0
788875,2,3.0
788877,5,5.0
788879,6,4.0
788881,4,3.0
788888,2,4.0
788894,3,4.0
788913,3,5.0
788926,4,3.0
788927,6,1.0
788929,7,4.0
788950,4,5.0
788972,4,5.0
788981,2,4.0
788983,7,5.0
788998,6,4.0
789001,4,2.0
789003,4,5.0
789023,3,1.0
789024,7,5.0
789025,5,4.0
789026,3,5.0
789033,3,4.0
789037,7,5.0
789039,7,3.0
789041,3,5.0
789043,2,5.0
789052,6,5.0
789075,2,4.0
789084,5,5.0
789095,5,5.0
789145,4,3.0
789147,5,2.0
789155,6,5.0
789158,3,2.0
789167,4,5.0
789182,5,4.0
789189,2,5.0
789196,5,5.0
789212,5,3.0
789223,7,3.0
789228,5,5.0
789230,2,5.0
789232,7,4.0
789239,7,5.0
789240,4,4.0
789245,2,1.0
789250,7,4.0
789256,5,2.0
789259,2,4.0
789269,6,3.0
789271,2,4.0
789277,3,5.0
789278,4,5.0
789284,3,4.0
789285,6,4.0
789290,7,4.0
789298,2,4.0
789300,3,5.0
789312,2,5.0
789313,5,5.0
789315,2,5.0
789336,4,4.0
789343,6,5.0
789351,2,4.0
789357,2,4.0
789360,4,5.0
789386,4,5.0
789414,6,5.0
789418,4,5.0
789423,4,1.0
789451,6,5.0
789453,2,5.0
789461,6,2.0
789468,2,1.0
789473,6,5.0
789479,4,3.0
789486,3,5.0
789492,3,5.0
789514,7,4.0
789522,3,5.0
789526,4,1.0
789551,7,4.0
789565,2,4.0
789567,6,5.0
789569,7,5.0
789570,7,4.0
789571,7,4.0
789572,4,4.0
789579,5,4.0
789581,6,5.0
789588,3,4.0
789589,7,5.0
789590,3,5.0
789600,3,5.0
789610,4,4.0
789612,4,5.0
789614,2,5.0
789620,3,4.0
789625,6,4.0
789626,3,5.0
789629,7,5.0
789645,7,3.0
789650,5,4.0
789653,6,3.0
789662,5,4.0
789665,2,5.0
789672,7,4.0
789693,5,3.0
789697,5,4.0
789702,3,5.0
789704,4,5.0
789723,3,5.0
789726,7,4.0
789747,7,5.0
789752,2,4.0
789754,2,4.0
789756,4,5.0
789764,2,2.0
789776,7,5.0
789792,7,3.0
789812,6,4.0
789823,3,5.0
789830,4,5.0
789831,6,4.0
789845,5,5.0
789846,2,3.0
789853,2,2.0
789855,5,3.0
789856,7,5.0
789857,6,5.0
789860,4,5.0
789862,4,5.0
789866,6,4.0
789875,5,5.0
789876,3,5.0
789878,6,3.0
789886,6,1.0
789896,3,4.0
789902,3,5.0
789907,4,3.0
789913,5,4.0
789919,6,5.0
789924,4,5.0
789928,7,5.0
789936,5,4.0
789948,3,5.0
789973,4,5.0
789981,3,4.0
789989,6,4.0
790026,5,4.0
790027,2,2.0
790041,2,4.0
790042,4,1.0
790044,4,4.0
790050,3,5.0
790100,7,4.0
790106,5,5.0
790121,3,3.0
790150,5,3.0
790153,6,5.0
790162,4,5.0
790168,2,5.0
790172,4,5.0
790173,2,5.0
790183,4,5.0
790199,5,3.0
790221,2,4.0
790233,5,4.0
790243,3,5.0
790246,6,5.0
790268,4,5.0
790269,2,2.0
790282,5,5.0
790304,4,1.0
790314,7,3.0
790362,3,4.0
790385,4,5.0
790388,7,5.0
790390,7,4.0
790391,6,2.0
790398,4,5.0
790399,3,5.0
790411,4,5.0
790417,7,5.0
790419,4,5.0
790421,6,5.0
790422,2,3.0
790426,5,3.0
790433,2,5.0
790465,3,4.0
790469,7,5.0
790479,7,4.0
790484,5,5.0
790501,5,4.0
790504,7,1.0
790506,4,4.0
790513,7,5.0
790519,5,4.0
790531,5,5.0
790534,4,5.0
790538,5,5.0
790555,5,5.0
790563,5,5.0
790569,5,3.0
790577,4,5.0
790582,7,4.0
790588,6,4.0
790596,5,5.0
790617,5,4.0
790619,2,5.0
790621,6,5.0
790640,7,2.0
790650,6,5.0
790651,3,5.0
790659,3,2.0
790660,3,5.0
790665,2,5.0
790674,3,4.0
790677,3,4.0
790706,2,4.0
790710,3,3.0
790713,6,3.0
790730,6,3.0
790738,3,5.0
790743,7,5.0
790744,6,5.0
790755,5,5.0
790767,7,3.0
790783,7,5.0
790799,2,4.0
790805,2,5.0
790822,6,4.0
790835,7,2.0
790840,7,4.0
790860,4,5.0
790862,7,2.0
790865,3,5.0
790867,7,4.0
790869,6,4.0
790871,2,1.0
790882,6,3.0
790897,7,5.0
790922,3,3.0
790928,6,3.0
790930,2,2.0
790939,4,4.0
790941,2,3.0
790943,2,4.0
790951,7,5.0
790962,3,4.0
790964,5,5.0
790965,5,2.0
790966,7,2.0
790969,5,2.0
790974,6,5.0
790993,6,5.0
790996,4,3.0
790998,4,3.0
791006,6,5.0
791007,6,5.0
791019,5,5.0
791031,5,5.0
791032,7,4.0
791033,3,5.0
791062,3,4.0
791064,4,5.0
791079,3,3.0
791089,5,3.0
791095,7,5.0
791097,6,5.0
791099,4,3.0
791114,5,4.0
791119,6,5.0
791134,6,2.0
791143,6,5.0
791145,2,4.0
791147,7,5.0
791166,5,2.0
791186,2,3.0
791203,7,5.0
791208,3,4.0
791210,4,4.0
791211,4,5.0
791212,2,5.0
791213,2,4.0
791235,6,5.0
791254,5,5.0
791258,5,5.0
791273,5,4.0
791278,6,4.0
791291,4,4.0
791293,7,4.0
791296,2,4.0
791302,6,4.0
791306,3,2.0
791316,2,4.0
791330,7,3.0
791332,4,3.0
791357,5,3.0
791361,7,5.0
791362,3,4.0
791364,7,3.0
791374,3,5.0
791379,6,5.0
791381,5,5.0
791386,7,4.0
791391,6,2.0
791400,6,4.0
791428,6,5.0
791434,6,4.0
791436,7,4.0
791440,4,2.0
791444,2,5.0
791449,3,5.0
791456,3,5.0
791472,4,4.0
791493,4,3.0
791495,4,4.0
791497,7,5.0
791498,2,3.0
791502,7,4.0
791508,7,1.0
791536,2,5.0
791547,4,5.0
791570,6,3.0
791578,5,4.0
791595,3,5.0
791609,4,5.0
791611,2,5.0
791614,4,4.0
791616,6,4.0
791617,5,4.0
791651,4,5.0
791686,5,5.0
791688,6,3.0
791692,2,4.0
791695,2,5.0
791696,3,5.0
791700,6,3.0
791703,6,4.0
791711,4,4.0
791739,2,5.0
791742,3,5.0
791752,6,5.0
791773,5,5.0
791797,2,4.0
791802,6,4.0
791803,4,4.0
791806,5,4.0
791807,3,1.0
791823,4,5.0
791837,4,4.0
791846,7,5.0
791849,7,4.0
791863,2,3.0
791865,2,3.0
791870,3,2.0
791876,3,5.0
791891,6,5.0
791893,6,5.0
791896,6,4.0
791911,4,5.0
791912,6,3.0
791932,7,3.0
791935,6,5.0
791936,4,3.0
791943,3,5.0
791944,6,5.0
791952,4,5.0
791959,7,4.0
791992,5,5.0
791997,5,4.0
792004,7,2.0
792050,6,5.0
792053,2,5.0
792056,3,4.0
792059,4,5.0
792065,2,4.0
792067,3,3.0
792070,6,3.0
792080,6,4.0
792091,3,4.0
792092,5,4.0
792103,6,2.0
792107,2,5.0
792109,5,5.0
792113,2,2.0
792114,7,5.0
792116,6,3.0
792119,7,4.0
792123,7,4.0
792134,6,5.0
792151,4,5.0
792160,3,4.0
792171,2,5.0
792172,4,5.0
792192,2,5.0
792206,5,5.0
792224,2,4.0
792231,3,5.0
792235,2,5.0
792241,7,4.0
792269,7,3.0
792273,6,3.0
792276,2,5.0
792278,6,3.0
792285,3,5.0
792289,7,2.0
792301,3,4.0
792304,6,4.0
792307,7,4.0
792322,7,5.0
792326,7,5.0
792328,6,5.0
792332,7,4.0
792347,4,4.0
792353,2,5.0
792358,2,4.0
792378,7,3.0
792381,2,5.0
792395,7,3.0
792412,7,4.0
792417,5,5.0
792420,7,5.0
792423,6,4.0
792425,2,4.0
792426,6,3.0
792440,7,5.0
792444,6,5.0
792460,7,5.0
792465,2,4.0
792476,6,5.0
792484,5,5.0
792491,5,4.0
792492,7,4.0
792496,4,2.0
792506,6,5.0
792507,5,5.0
792523,7,2.0
792525,7,5.0
792534,6,3.0
792550,3,3.0
792552,3,2.0
792559,7,1.0
792567,7,5.0
792581,3,5.0
792596,3,3.0
792609,2,4.0
792612,2,3.0
792617,6,5.0
792623,6,5.0
792643,4,4.0
792658,2,4.0
792666,6,4.0
792676,6,3.0
792692,3,5.0
792707,6,5.0
792715,6,4.0
792722,3,5.0
792728,5,5.0
792736,3,3.0
792739,4,2.0
792760,2,4.0
792761,3,5.0
792768,2,5.0
792775,2,4.0
792777,6,2.0
792784,5,5.0
792785,7,5.0
792791,2,4.0
792803,3,1.0
792806,2,4.0
792819,2,5.0
792820,2,4.0
792826,4,4.0
792831,3,1.0
792837,3,5.0
792844,4,1.0
792855,3,4.0
792856,2,2.0
792857,5,2.0
792867,3,5.0
792870,2,1.0
792876,7,5.0
792893,6,4.0
792897,6,2.0
792912,7,3.0
792916,6,1.0
792919,2,5.0
792937,2,4.0
792946,2,3.0
792951,2,4.0
792952,3,2.0
792953,7,5.0
792955,7,4.0
792958,6,4.0
792966,5,1.0
792972,3,4.0
792975,3,2.0
792985,4,3.0
792992,5,2.0
792993,3,5.0
792997,4,4.0
792998,3,5.0
792999,2,5.0
793006,2,4.5
793019,6,5.0
793023,5,4.0
793028,2,3.0
793038,6,4.0
793044,3,3.0
793055,7,5.0
793057,4,5.0
793079,4,1.0
793098,3,5.0
793118,4,5.0
793119,6,5.0
793123,4,5.0
793141,2,1.0
793150,3,4.0
793154,4,5.0
793156,5,4.0
793160,2,4.0
793164,7,5.0
793166,6,5.0
793168,7,4.0
793187,2,4.0
793197,3,4.0
793205,3,4.0
793219,3,4.0
793222,2,4.0
793226,3,4.0
793236,4,4.0
793254,2,4.0
793255,6,5.0
793264,3,3.0
793269,7,3.0
793270,2,3.0
793284,3,5.0
793298,6,4.0
793316,4,3.0
793318,5,3.0
793332,5,5.0
793342,4,2.0
793347,6,4.0
793348,5,4.0
793353,4,4.0
793354,6,4.0
793374,6,5.0
793378,6,2.0
793379,5,1.0
793395,4,5.0
793421,2,5.0
793464,2,5.0
793477,6,5.0
793481,4,5.0
793491,7,3.0
793516,4,4.0
793520,2,5.0
793525,5,4.0
793529,6,5.0
793532,4,4.0
793538,3,5.0
793548,2,5.0
793555,5,4.0
793561,3,3.0
793563,7,4.0
793578,6,4.0
793583,2,4.0
793586,6,3.0
793608,7,5.0
793615,4,5.0
793618,5,4.0
793622,6,5.0
793637,3,2.0
793639,7,5.0
793644,4,5.0
793656,3,5.0
793657,3,5.0
793662,7,2.5
793668,5,4.0
793670,3,3.0
793678,3,3.0
793684,2,2.0
793699,2,4.0
793706,4,5.0
793708,6,4.0
793754,7,1.0
793758,2,4.0
793761,3,5.0
793768,2,5.0
793787,7,4.0
793789,3,5.0
793795,5,5.0
793796,2,5.0
793808,7,5.0
793816,5,5.0
793821,5,4.0
793822,2,1.0
793824,4,4.0
793826,6,4.0
793849,7,4.0
793854,4,4.0
793856,3,2.0
793859,6,5.0
793874,5,2.0
793893,5,4.0
793894,5,3.0
793903,5,5.0
793908,6,4.0
793919,6,4.0
793920,4,5.0
793921,5,5.0
793932,7,4.0
793938,3,5.0
793967,6,2.0
793976,5,5.0
793977,3,5.0
793980,5,5.0
793985,4,2.0
793987,3,4.0
793994,6,5.0
793999,2,1.0
794006,4,5.0
794008,2,4.0
794011,3,5.0
794019,6,3.0
794022,3,4.0
794045,5,3.0
794051,7,5.0
794059,5,4.0
794066,5,4.0
794067,5,5.0
794068,7,5.0
794069,4,3.0
794070,5,4.0
794080,3,4.0
794086,6,3.0
794103,5,3.0
794128,4,5.0
794132,4,5.0
794135,7,4.0
794139,7,4.0
794140,7,5.0
794150,7,5.0
794169,6,4.0
794176,4,4.0
794180,6,4.0
794217,3,4.0
794237,6,5.0
794239,5,5.0
794266,2,4.0
794268,3,5.0
794270,4,5.0
794293,7,5.0
794300,5,4.0
794317,3,5.0
794321,6,1.0
794333,2,5.0
794337,2,5.0
794346,5,4.0
794353,7,4.0
794372,7,4.0
794373,4,2.0
794376,3,4.0
794389,2,5.0
794390,5,4.0
794399,4,1.0
794408,3,5.0
794409,4,4.0
794411,6,3.0
794412,4,3.0
794419,5,3.0
794432,4,4.0
794442,4,4.0
794453,5,5.0
794462,3,4.0
794466,7,5.0
794482,6,5.0
794487,5,1.0
794490,3,3.0
794506,4,5.0
794517,5,3.0
794518,5,3.0
794522,5,5.0
794549,7,1.0
794552,4,5.0
794556,5,4.0
794562,7,4.0
794571,3,3.0
794572,2,5.0
794584,2,1.0
794593,5,1.0
794595,6,4.0
794598,5,4.0
794615,6,4.0
794620,6,4.0
794656,6,5.0
794665,4,3.0
794666,7,5.0
794668,5,3.0
794669,7,5.0
794670,3,4.0
794682,5,5.0
794684,2,5.0
794698,3,1.0
794699,6,3.0
794714,3,2.0
794715,5,1.0
794718,7,5.0
794728,7,5.0
794732,7,4.0
794734,6,5.0
794736,3,4.0
794750,3,5.0
794754,5,5.0
794755,2,3.0
794794,2,4.0
794796,4,3.0
794800,4,1.0
794843,4,4.0
794846,3,4.0
794847,6,4.0
794851,6,5.0
794861,2,5.0
794883,4,5.0
794890,3,3.0
794900,3,5.0
794903,4,3.0
794905,7,4.0
794912,5,5.0
794926,7,4.0
794936,3,5.0
794938,4,5.0
794939,3,4.0
794944,3,4.0
794961,3,3.0
794990,4,4.0
795013,4,4.0
795018,3,3.0
795023,2,2.0
795024,5,1.0
795027,2,4.0
795028,6,5.0
795040,6,5.0
795042,3,3.0
795047,7,5.0
795056,2,3.0
795061,6,4.0
795071,6,3.0
795083,4,4.0
795084,7,3.0
795090,2,4.0
795094,2,5.0
795098,4,4.0
795116,5,5.0
795123,5,5.0
795126,4,4.0
795127,2,3.0
795135,5,5.0
795143,3,4.0
795152,2,4.0
795157,6,5.0
795166,3,4.0
795169,7,5.0
795178,5,4.0
795180,3,2.0
795210,5,3.0
795214,2,5.0
795220,3,1.0
795221,2,5.0
795237,5,5.0
795248,7,5.0
795251,4,5.0
795254,7,4.0
795267,5,4.0
795275,7,4.0
795288,6,5.0
795306,4,3.0
795319,6,4.0
795326,3,4.0
795330,4,4.0
795335,4,4.0
795353,3,3.0
795359,3,3.0
795363,7,4.0
795388,5,4.0
795389,2,5.0
795398,2,1.0
795426,3,5.0
795453,7,5.0
795455,5,5.0
795457,4,4.0
795462,6,5.0
795471,2,4.0
795481,7,3.0
795499,6,4.0
795500,6,2.0
795501,2,5.0
795510,3,1.0
795514,4,5.0
795515,5,3.0
795518,3,4.0
795520,2,3.0
795521,3,4.0
795534,3,2.0
795541,2,4.0
795544,4,5.0
795546,3,3.0
795549,4,1.0
795550,3,5.0
795552,5,3.0
795561,3,5.0
795563,7,5.0
795571,4,4.0
795574,7,4.0
795577,6,5.0
795587,2,4.0
795610,3,5.0
795618,2,4.0
795628,2,1.0
795643,7,3.0
795657,6,2.0
795659,7,4.0
795663,5,3.0
795674,6,4.0
795688,7,4.0
795696,4,2.0
795704,7,4.0
795709,6,5.0
795713,4,3.0
795717,2,4.0
795718,6,5.0
795760,4,5.0
795767,3,5.0
795783,5,5.0
795795,3,1.0
795798,2,1.0
795799,4,5.0
795802,2,5.0
795813,6,3.0
795822,5,5.0
795823,5,3.0
795829,7,5.0
795845,3,4.0
795869,7,2.0
795872,6,4.0
795873,2,3.0
795875,5,4.0
795877,5,4.0
795880,6,4.0
795885,6,4.0
795887,6,4.0
795896,4,4.0
795910,4,4.0
795918,2,4.0
795919,6,5.0
795925,3,1.0
795926,5,1.0
795942,3,5.0
795945,3,4.0
795947,6,3.0
795959,3,4.0
795964,6,5.0
795969,2,5.0
795974,4,3.0
795978,6,3.0
795997,6,3.0
796003,4,5.0
796010,5,5.0
796012,4,5.0
796027,2,3.0
796033,7,5.0
796052,6,3.0
796060,2,5.0
796063,7,1.0
796064,7,1.0
796066,2,2.0
796074,5,5.0
796078,6,4.0
796079,2,5.0
796084,7,5.0
796103,4,4.0
796111,6,3.0
796124,3,4.0
796130,7,4.0
796147,5,5.0
796158,2,5.0
796161,5,4.0
796162,2,4.0
796173,7,4.0
796207,7,4.0
796208,6,5.0
796221,5,2.0
796225,6,4.0
796233,3,4.0
796238,6,4.0
796249,3,4.0
796256,6,5.0
796265,6,5.0
796271,6,1.0
796283,7,5.0
796293,2,5.0
796306,2,4.0
796317,7,4.0
796328,4,4.0
796349,5,2.0
796350,6,4.0
796356,2,2.0
796358,7,5.0
796364,3,5.0
796368,5,4.0
796369,3,3.0
796380,3,5.0
796383,7,5.0
796390,7,5.0
796396,2,5.0
796402,3,3.0
796403,4,5.0
796405,6,5.0
796410,3,2.0
796416,3,4.0
796423,2,1.0
796424,6,5.0
796434,5,5.0
796443,3,5.0
796449,2,2.0
796464,5,5.0
796474,4,5.0
796498,5,5.0
796507,7,5.0
796509,3,4.0
796510,6,5.0
796514,5,5.0
796523,5,3.0
796528,5,4.0
796531,3,4.0
796539,2,4.0
796542,6,5.0
796547,7,4.0
796557,3,5.0
796558,3,5.0
796559,6,5.0
796595,2,4.0
796601,7,5.0
796628,4,3.0
796631,6,4.0
796632,4,5.0
796634,3,5.0
796635,2,3.0
796648,4,5.0
796659,2,4.0
796671,3,5.0
796675,7,5.0
796680,5,4.0
796711,7,3.0
796715,6,5.0
796717,6,5.0
796719,6,5.0
796727,2,2.0
796735,6,4.0
796739,2,5.0
796748,6,1.0
796749,3,5.0
796755,3,4.0
796761,7,2.0
796765,5,5.0
796783,6,1.0
796784,2,5.0
796786,3,4.0
796800,7,4.0
796801,7,1.0
796809,2,1.0
796810,3,4.0
796811,6,4.0
796820,3,4.0
796830,5,3.0
796831,6,4.0
796847,3,4.0
796851,5,4.0
796864,6,1.0
796866,6,5.0
796869,5,5.0
796875,6,5.0
796880,7,5.0
796882,6,5.0
796895,3,5.0
796913,4,5.0
796928,6,4.0
796932,3,5.0
796950,4,5.0
796968,7,3.0
796978,5,4.0
796992,3,4.0
797006,5,5.0
797015,5,3.0
797016,7,4.0
797019,5,2.0
797021,6,5.0
797034,6,5.0
797035,4,3.0
797037,6,1.0
797040,2,3.0
797044,5,5.0
797055,5,2.0
797059,7,4.0
797065,2,2.0
797093,7,3.0
797098,6,3.0
797114,5,3.0
797127,6,4.0
797139,6,1.0
797142,4,5.0
797145,2,5.0
797148,2,4.0
797152,4,5.0
797156,2,5.0
797158,2,4.0
797162,5,4.0
797188,6,5.0
797198,3,5.0
797213,5,1.0
797219,2,1.0
797223,2,5.0
797224,7,5.0
797233,7,4.0
797253,2,4.0
797263,2,1.0
797270,6,5.0
797286,4,4.0
797290,3,4.0
797300,7,3.0
797303,2,3.0
797304,5,3.0
797306,7,5.0
797313,5,4.0
797318,7,4.0
797353,2,5.0
797354,7,3.0
797355,3,5.0
797372,3,5.0
797377,2,3.0
797379,2,3.0
797387,2,5.0
797392,5,5.0
797393,5,5.0
797407,5,4.0
797408,5,3.0
797428,3,4.0
797429,7,5.0
797445,2,4.0
797448,7,5.0
797450,3,3.0
797452,4,2.0
797457,5,3.0
797461,3,2.0
797470,3,4.0
797475,5,5.0
797481,3,5.0
797485,6,5.0
797492,4,5.0
797496,5,5.0
797497,2,5.0
797502,3,3.0
797518,2,3.0
797522,5,3.0
797526,2,5.0
797528,3,2.5
797530,5,3.0
797549,6,5.0
797550,3,4.0
797552,3,3.0
797555,7,3.0
797557,7,5.0
797566,4,3.0
797570,7,5.0
797584,5,5.0
797585,5,4.0
797588,4,4.0
797592,2,4.0
797593,6,4.0
797600,2,3.0
797614,7,1.0
797627,7,5.0
797663,7,5.0
797668,5,4.0
797670,4,5.0
797674,5,3.0
797678,2,5.0
797688,7,3.0
797689,7,3.0
797702,2,3.0
797707,3,4.0
797709,6,3.0
797718,2,3.0
797728,5,4.0
797747,7,2.0
797750,2,4.0
797752,4,4.0
797757,4,4.0
797765,3,4.0
797770,3,3.0
797794,2,3.5
797811,6,3.0
797812,4,1.0
797819,6,2.0
797829,3,5.0
797835,5,4.0
797836,4,5.0
797837,2,3.0
797853,7,4.0
797855,5,5.0
797859,2,3.0
797888,6,4.0
797892,6,4.0
797893,5,4.0
797895,5,4.0
797897,4,4.0
797901,6,4.0
797908,7,2.0
797921,7,5.0
797922,2,4.0
797928,5,4.0
797930,6,2.0
797934,4,4.0
797953,7,5.0
797959,5,5.0
797966,7,3.0
797977,2,5.0
797995,6,5.0
797997,6,5.0
798000,7,5.0
798013,4,4.0
798015,7,5.0
798016,2,2.0
798023,3,3.0
798024,4,5.0
798035,3,1.0
798041,7,5.0
798043,7,5.0
798066,4,3.0
798117,7,3.0
798131,3,4.0
798143,3,3.0
798148,5,3.0
798159,4,4.0
798160,6,3.0
798166,6,3.0
798167,5,2.0
798184,5,1.0
798190,2,3.0
798196,2,2.0
798200,7,5.0
798221,2,4.0
798225,6,5.0
798240,3,4.0
798244,5,5.0
798247,7,5.0
798253,3,5.0
798261,3,2.0
798262,7,2.0
798272,6,4.0
798291,7,5.0
798296,5,5.0
798301,4,4.0
798327,3,3.0
798328,4,5.0
798334,5,5.0
798346,7,5.0
798356,6,2.0
798367,7,4.0
798387,2,3.0
798390,7,4.0
798406,4,3.0
798408,3,4.0
798418,5,5.0
798420,6,3.0
798432,3,5.0
798440,2,4.0
798463,7,5.0
798465,6,3.0
798470,4,5.0
798483,5,5.0
798496,6,5.0
798498,3,5.0
798503,6,4.0
798518,5,3.0
798537,2,2.0
798542,3,3.0
798552,4,4.0
798554,6,5.0
798555,7,3.0
798561,4,5.0
798587,4,5.0
798597,3,5.0
798599,2,5.0
798607,7,3.0
798615,2,1.0
798626,7,5.0
798634,3,5.0
798639,2,5.0
798647,6,2.0
798648,6,2.0
798651,5,4.0
798653,5,4.0
798668,5,2.0
798672,7,3.0
798688,7,1.0
798710,5,3.0
798721,4,3.0
798732,4,5.0
798734,2,4.0
798737,5,1.0
798738,2,5.0
798740,6,3.0
798744,2,4.0
798749,6,5.0
798756,2,5.0
798766,3,3.0
798771,7,5.0
798779,5,5.0
798801,7,5.0
798809,2,3.0
798813,4,4.0
798817,5,3.0
798818,7,4.0
798822,4,3.0
798826,2,5.0
798828,5,5.0
798853,5,4.0
798860,7,5.0
798862,6,4.0
798875,4,5.0
798886,3,5.0
798889,4,4.0
798905,3,4.0
798922,2,5.0
798924,7,2.0
798927,2,4.0
798939,6,3.0
798940,7,3.0
798952,2,5.0
798964,6,3.0
798996,5,2.0
798997,2,4.0
799001,3,5.0
799007,7,5.0
799022,7,5.0
799038,3,4.0
799045,2,4.0
799054,6,5.0
799056,7,3.0
799068,7,3.0
799070,6,5.0
799071,2,3.0
799079,2,5.0
799092,4,3.0
799101,2,4.0
799106,7,5.0
799107,7,3.0
799110,4,2.0
799123,7,5.0
799132,3,4.0
799133,6,2.0
799141,6,2.0
799158,7,4.0
799167,3,4.0
799172,5,3.0
799174,2,3.0
799176,3,5.0
799178,4,3.0
799179,3,5.0
799192,5,5.0
799193,2,2.0
799197,4,4.0
799217,2,5.0
799231,5,5.0
799236,5,5.0
799245,2,5.0
799255,5,4.0
799259,5,5.0
799260,6,5.0
799262,4,5.0
799268,7,5.0
799273,3,5.0
799282,4,4.0
799286,6,4.0
799299,6,4.0
799305,7,2.0
799309,3,5.0
799312,6,4.0
799343,2,2.0
799344,4,1.0
799345,5,5.0
799354,7,4.0
799356,6,5.0
799368,4,4.0
799371,3,5.0
799379,2,1.0
799382,2,4.0
799391,3,4.0
799394,6,4.0
799395,6,3.0
799403,2,4.0
799408,5,5.0
799409,7,4.0
799415,6,5.0
799431,4,2.0
799436,6,5.0
799441,2,1.0
799454,4,2.0
799475,2,2.0
799492,6,4.0
799494,7,5.0
799505,2,4.0
799517,7,3.0
799518,5,5.0
799521,4,5.0
799529,6,3.0
799547,3,4.0
799561,2,5.0
799611,5,5.0
799618,7,4.0
799626,5,3.0
799650,6,4.0
799651,6,3.0
799656,4,5.0
799661,3,4.0
799667,3,4.0
799668,4,5.0
799671,5,3.0
799675,4,4.0
799677,5,4.0
799681,7,4.0
799690,7,5.0
799707,4,1.0
799718,2,4.0
799731,7,5.0
799752,5,5.0
799753,4,5.0
799755,5,5.0
799757,7,4.0
799759,4,5.0
799762,7,3.0
799766,4,2.0
799768,7,4.0
799772,7,5.0
799781,5,4.0
799792,7,1.0
799794,6,4.0
799800,4,5.0
799803,5,5.0
799806,4,4.0
799807,5,2.0
799811,2,4.0
799814,6,2.0
799819,7,3.0
799821,7,4.0
799824,7,4.0
799831,2,4.0
799843,5,5.0
799844,2,5.0
799845,7,4.0
799847,5,5.0
799873,2,5.0
799874,2,4.0
799895,3,5.0
799905,4,3.0
799909,6,5.0
799912,7,3.0
799921,3,4.0
799926,6,4.0
799930,3,5.0
799943,5,4.0
799953,7,3.0
799958,3,5.0
799968,5,5.0
799972,4,5.0
799975,3,4.0
799989,5,3.0
799997,5,5.0
800007,3,5.0
800008,5,4.0
800037,6,5.0
800047,3,4.0
800055,7,5.0
800058,4,2.0
800060,2,5.0
800064,5,4.0
800086,5,3.0
800102,7,2.0
800109,4,1.0
800115,6,5.0
800131,7,2.0
800143,5,4.0
800151,2,4.0
800152,5,5.0
800158,3,2.0
800167,5,4.0
800170,7,4.0
800188,4,5.0
800195,2,3.0
800196,4,2.0
800199,3,4.0
800206,2,5.0
800211,5,5.0
800215,7,5.0
800216,2,4.0
800219,2,4.0
800220,4,5.0
800233,5,2.0
800255,7,2.0
800257,7,5.0
800262,3,4.0
800263,4,3.0
800277,7,1.0
800281,7,4.0
800299,2,5.0
800302,5,4.0
800311,7,4.0
800327,4,4.0
800330,5,5.0
800335,5,3.0
800349,7,4.0
800374,3,5.0
800375,2,4.0
800377,5,2.0
800379,6,5.0
800382,2,5.0
800384,3,5.0
800394,5,5.0
800398,2,5.0
800402,2,4.0
800403,2,2.0
800433,7,4.0
800435,2,5.0
800439,2,4.0
800459,5,4.0
800462,7,2.0
800473,3,5.0
800476,5,3.0
800477,5,2.0
800484,7,3.0
800485,3,3.0
800509,2,5.0
800529,3,5.0
800538,2,1.0
800541,7,5.0
800547,3,4.0
800549,5,4.0
800562,5,4.0
800566,5,3.0
800567,6,5.0
800569,7,4.0
800573,7,4.0
800587,7,5.0
800592,6,5.0
800598,7,2.0
800603,3,3.0
800610,5,2.0
800612,3,5.0
800618,5,5.0
800619,4,4.0
800655,2,3.0
800657,7,2.0
800669,4,4.0
800689,3,3.0
800692,3,4.0
800706,5,4.0
800714,4,5.0
800715,4,3.0
800735,4,5.0
800736,4,4.0
800743,7,5.0
800745,5,4.0
800750,3,5.0
800765,6,3.0
800766,4,5.0
800767,5,4.0
800774,3,4.0
800788,4,3.0
800790,7,2.0
800801,7,3.0
800804,2,5.0
800822,3,4.0
800824,6,5.0
800825,3,5.0
800826,4,5.0
800834,2,4.0
800840,7,4.0
800851,2,1.0
800862,3,4.0
800867,6,5.0
800887,7,2.0
800888,7,4.0
800889,5,5.0
800894,5,4.0
800911,7,5.0
800912,4,2.0
800931,4,5.0
800935,7,5.0
800940,4,4.0
800943,6,3.0
800949,3,4.0
800963,4,5.0
800972,5,2.0
800982,7,5.0
800983,7,5.0
800986,4,3.0
800987,3,5.0
801007,5,4.0
801021,2,5.0
801026,5,4.0
801037,2,5.0
801065,3,2.0
801067,4,4.0
801073,2,5.0
801100,5,4.0
801113,4,3.0
801140,4,4.0
801145,7,4.0
801149,3,5.0
801156,7,4.0
801167,6,3.0
801172,3,5.0
801174,4,1.0
801188,2,5.0
801196,5,5.0
801203,3,5.0
801206,4,4.0
