date,Revenue,COGS,day_of_week,day_of_month,day_of_year,week_of_year,month,quarter,year,is_weekend,time_index,revenue_lag_1,cogs_lag_1,revenue_lag_7,cogs_lag_7,revenue_lag_14,cogs_lag_14,revenue_lag_28,cogs_lag_28,revenue_lag_30,cogs_lag_30,revenue_lag_60,cogs_lag_60,revenue_lag_90,cogs_lag_90,revenue_lag_365,cogs_lag_365,revenue_roll_mean_7,revenue_roll_std_7,cogs_roll_mean_7,revenue_roll_mean_14,revenue_roll_std_14,cogs_roll_mean_14,revenue_roll_mean_28,revenue_roll_std_28,cogs_roll_mean_28,revenue_roll_mean_30,revenue_roll_std_30,cogs_roll_mean_30,revenue_roll_mean_60,revenue_roll_std_60,cogs_roll_mean_60,revenue_roll_mean_90,revenue_roll_std_90,cogs_roll_mean_90,revenue_ewm_7,revenue_ewm_30,active_campaigns,active_promo_types,active_promo_channels,active_promo_categories
2022-07-04,1208545.64,1210803.29,0,4,185,27,7,3,2022,0,3652,3487232.0,3467227.39,3481464.68,3545701.77,3323030.57,2753309.16,3100859.0,2519872.17,2998952.42,2492875.15,3556300.98,2916616.09,3017582.3,2782222.29,730601.15,647312.84,5039891.484285714,1341492.1695084348,5095968.4399999995,4473736.313571429,1189135.5420511612,4248771.125714285,4279028.145714286,989977.8104221621,3816558.0375,4191908.0763333333,1011156.7798342665,3727935.5476666666,4513332.877666667,1490535.5946884365,3846740.286833333,4491821.588777778,1419572.4148388773,3839231.175111111,4627161.578594973,4569052.556404894,1.0,1.0,1.0,0.0
2022-07-05,1079245.09,1067117.75,1,5,186,27,7,3,2022,0,3653,1208545.64,1210803.29,5799352.35,5797836.84,4271838.09,3517936.59,3673238.8,3096187.02,2945501.79,2481566.23,2532060.94,2027456.78,2934004.6,2645021.55,1878817.85,1927429.12,4715188.764285714,1928302.4194308058,4762411.514285714,4322701.675714286,1451803.9003686681,4138592.1350000002,4211445.525714286,1128312.514919014,3769805.5775,4132227.850333333,1129863.5760801188,3685199.819,4474203.6219999995,1545874.3776505433,3818310.0735,4471721.181444445,1453093.1632171182,3821770.9640000006,3772507.59394623,4352245.658572321,1.0,1.0,1.0,0.0
2022-07-06,2003115.26,1958001.67,2,6,187,27,7,3,2022,0,3654,1079245.09,1067117.75,7265484.49,7471904.08,5182306.11,4283552.22,3686799.9,3086016.13,3100859.0,2519872.17,3620303.23,3000039.1,1947894.58,1833343.52,1616214.16,1626948.22,4040887.727142857,2279327.5260422113,4086594.501428571,4094659.318571429,1691379.1921792002,3963533.6464285715,4118802.893214286,1271541.864119354,3697338.8178571425,4070019.293666667,1243152.9322094254,3638051.5363333332,4449990.0245,1587624.6793993248,3802304.423,4451112.742444444,1487882.8748904527,3804238.699555556,3099191.9679596727,4141084.331567655,1.0,1.0,1.0,0.0
2022-07-07,2178171.4,2191625.58,3,7,188,27,7,3,2022,0,3655,2003115.26,1958001.67,5503799.91,5548808.71,3276933.23,2698817.37,2619038.14,2169844.13,3673238.8,3096187.02,2468343.71,1923320.47,2516364.3,2311523.71,1741509.6,1715092.93,3289120.694285714,1869510.6520523538,3298894.1571428576,3867574.257857143,1746635.4621963513,3797422.8928571427,4058671.298928571,1331142.229692806,3657052.5871428573,4033427.8356666667,1288009.6880468852,3619322.5196666666,4423036.891666667,1615433.000093311,3784937.1325,4451726.305555556,1486850.0435174694,3805623.7901111105,2825172.7909697546,4003150.8430794193,1.0,1.0,1.0,0.0
2022-07-08,1881078.1,1982500.01,4,8,189,27,7,3,2022,0,3656,2178171.4,2191625.58,5150082.22,5158929.6,4334289.08,3840132.24,3369544.01,2830537.04,3686799.9,3086016.13,2985986.67,2430054.67,3523261.24,3380510.41,2563149.38,2518109.42,2814030.9071428576,1618633.8186800398,2819296.567142857,3789091.27,1799114.1361238838,3761194.907857143,4042926.0582142854,1351256.820283208,3657830.4960714285,3983592.2556666667,1330644.5480995737,3589170.4716666667,4418200.6865,1621805.8317501808,3789408.8843333335,4447968.606666667,1492213.899361143,3804291.5886666668,2663422.443227316,3885410.2338484894,1.0,1.0,1.0,0.0
2022-07-09,1988747.3,2091746.39,5,9,190,27,7,3,2022,1,3657,1881078.1,1982500.01,4591824.74,4681370.69,3650772.37,3465656.03,4463584.56,3478666.52,2619038.14,2169844.13,3668495.19,2955983.75,3747690.93,3511278.1,2685812.87,2706650.91,2347030.318571429,1265338.623308678,2365520.9114285717,3613861.9142857147,1860354.6146205252,3628506.8914285717,3989766.5614285716,1406863.887709253,3627543.459285714,3923401.529,1384291.48880453,3552386.6010000003,4399785.543666666,1644458.605354636,3781949.64,4429722.127333334,1513535.8768933974,3788758.1397777777,2467836.357420487,3756098.4832776194,1.0,1.0,1.0,0.0
2022-07-10,2250020.87,2249417.16,6,10,191,27,7,3,2022,1,3658,1988747.3,2091746.39,3487232.0,3467227.39,3313898.55,3251613.07,4561669.81,3820200.11,3369544.01,2830537.04,4347378.73,3521156.43,4187283.4,3982564.11,2524108.8,2448068.41,1975162.1128571427,788220.990563768,1995574.582857143,3495145.8378571426,1910180.757262481,3530370.4885714287,3901379.516428571,1452979.2254277035,3578010.5975,3902391.834333333,1409327.3740535995,3549783.343,4371789.7455,1671200.19861363,3767545.6840000004,4410178.309222222,1533664.1912534102,3772985.5652222224,2348064.093065365,3642075.8262919667,1.0,1.0,1.0,0.0
2022-07-11,3085208.06,3120714.69,0,11,192,28,7,3,2022,0,3659,2250020.87,2249417.16,1208545.64,1210803.29,3481464.68,3545701.77,4221162.05,3579316.15,4463584.56,3478666.52,4753134.02,3878195.49,4300020.35,4061975.74,2592712.85,2553763.2,1798417.6657142858,465165.87998173083,1821601.6928571428,3419154.575,1938891.7736330184,3458785.0664285715,3818820.6257142858,1479504.0201502924,3521911.2064285716,3865074.3963333336,1438444.2150553067,3530412.6803333336,4336833.781166667,1693505.4819372639,3746350.0295,4388653.17,1550331.9650401098,3753728.376888889,2323553.287299024,3552265.82911184,1.0,1.0,1.0,0.0
2022-07-12,3275001.85,3465716.5,1,12,193,28,7,3,2022,0,3660,3085208.06,3120714.69,1079245.09,1067117.75,5799352.35,5797836.84,4843640.76,3943051.0,4561669.81,3820200.11,3479131.38,2953956.65,4888627.31,4546028.85,3123873.5,3108780.0,2066512.2971428572,592035.073242423,2094446.1785714286,3390850.5307142856,1940803.5427265265,3428428.8464285717,3778250.840357143,1483631.5717363984,3505532.5828571427,3819128.513,1440679.6455939375,3518480.952666667,4309035.015166666,1700232.2024733145,3733725.3495,4375155.255666667,1556388.844384263,3743269.9207777777,2513966.980474268,3522133.069814302,1.0,1.0,1.0,0.0
2022-07-13,3331997.68,3265956.0,2,13,194,28,7,3,2022,0,3661,3275001.85,3465716.5,2003115.26,1958001.67,7265484.49,7471904.08,4969823.53,4197066.37,4221162.05,3579316.15,4406804.98,3730445.32,4670014.27,4407778.78,2650746.43,2549076.58,2380191.834285714,562734.3459402787,2437103.1428571427,3210539.7807142856,1812875.1380564359,3261848.8221428576,3722228.022142857,1471478.4149201717,3488484.9221428568,3776239.5810000002,1436959.191566855,3506664.8323333333,4305632.856333333,1702124.1617522459,3742254.680333333,4357226.083888889,1559698.0689719426,3731266.4502222226,2704225.697855701,3506189.120148863,1.0,1.0,1.0,0.0
2022-07-14,3428606.64,3482102.84,3,14,195,28,7,3,2022,0,3662,3331997.68,3265956.0,2178171.4,2191625.58,5503799.91,5548808.71,4143877.35,3546880.86,4843640.76,3943051.0,4455089.7,3604418.84,4908291.49,4288050.23,2970833.54,2785803.91,2570032.18,633967.9002966632,2623953.761428572,2929576.437142857,1392057.7264855106,2961423.9592857147,3663734.241785715,1452478.062991377,3455230.980357143,3746600.768666667,1436635.68817871,3496219.4940000004,4287719.401333333,1706690.9662625547,3734513.191666667,4342359.2328888895,1563056.4003247854,3718579.5304444446,2861168.6933917757,3494950.9627199043,1.0,1.0,1.0,0.0
2022-07-15,3272104.3,3382105.17,4,15,196,28,7,3,2022,0,3663,3428606.64,3482102.84,1881078.1,1982500.01,5150082.22,5158929.6,4914374.7,4127718.74,4969823.53,4197066.37,4323621.35,3469983.75,5147946.06,4540748.11,3628282.86,3639556.87,2748665.785714286,679671.1543665798,2808307.6557142856,2781348.3464285717,1193138.2020396718,2813802.1114285714,3638188.8592857146,1450008.6060357601,3452917.4796428573,3699432.9646666665,1422535.6233000131,3480854.5553333336,4270611.350333334,1710126.1228157822,3732474.591666667,4325918.2901111115,1564817.7899833042,3709624.5594444443,3003028.180043832,3490670.6838347493,1.0,1.0,1.0,0.0
2022-07-16,3060600.17,3054594.29,5,16,197,28,7,3,2022,1,3664,3272104.3,3382105.17,1988747.3,2091746.39,4591824.74,4681370.69,4817780.87,3824360.06,4143877.35,3546880.86,4158982.96,3363524.3,4470361.38,3877207.22,2768513.94,2780496.25,2947383.814285714,579737.6950178002,3008251.25,2647207.066428572,995549.7468281491,2686886.080714286,3579536.3449999997,1429545.6176703104,3426288.4235714287,3642842.323666667,1403901.7423971063,3453689.1819999996,4253086.066166666,1714954.8006825969,3731009.9486666666,4305075.603888889,1566237.7680524243,3696750.7490000003,3070297.210032874,3476569.626813153,1.0,1.0,1.0,0.0
2022-07-17,3238870.01,3239433.47,6,17,198,28,7,3,2022,1,3665,3060600.17,3054594.29,2250020.87,2249417.16,3487232.0,3467227.39,3795086.21,3161112.99,4914374.7,4127718.74,6094171.87,4997123.61,3680888.01,2995894.73,2453122.24,2399937.97,3100505.652857143,397132.35927378474,3145800.9499999997,2537833.882857143,836955.6524900312,2570687.766428571,3516779.8914285717,1411631.4306507006,3398796.788928571,3606733.084333333,1404501.5863999575,3437279.6296666665,4234779.686333333,1721824.9479917604,3725861.1151666665,4289411.590444445,1571606.5050575628,3687610.605333333,3067872.9500246556,3449732.8876639176,1.0,1.0,1.0,0.0
2022-07-18,3305333.1,3363292.96,0,18,199,29,7,3,2022,0,3666,3238870.01,3239433.47,3085208.06,3120714.69,1208545.64,1210803.29,3323030.57,2753309.16,4817780.87,3824360.06,5824908.18,4737898.72,4426735.65,3630694.51,2827723.47,2930478.35,3241769.8157142857,130649.68949831217,3287231.8514285716,2520093.740714286,817694.7344998794,2554416.7721428573,3496915.0271428567,1411483.5815675415,3401593.948928572,3550882.9280000003,1383871.8289186007,3407670.120666667,4187191.3219999997,1708973.3541457045,3696566.2794999997,4284500.2793333335,1574218.0130277919,3690316.591333334,3110622.2150184917,3436128.831040439,1.0,1.0,1.0,0.0
2022-07-19,3101945.44,3019090.18,1,19,200,29,7,3,2022,0,3667,3305333.1,3363292.96,3275001.85,3465716.5,1079245.09,1067117.75,4271838.09,3517936.59,3795086.21,3161112.99,2226534.2,1797128.71,4874458.71,4017615.85,2859598.56,2696150.18,3273216.25,111820.24887281672,3321885.89,2669864.2735714284,748050.0950155689,2708166.0342857144,3496282.9746428574,1411568.289535248,3423379.0846428573,3500468.0023333333,1363526.7445254456,3392301.2173333336,4145198.4039999996,1698975.5571940318,3673656.1835,4272040.251,1577514.0952130584,3687345.4629999995,3159299.9362638686,3427690.396779766,1.0,1.0,1.0,0.0
2022-07-20,3436240.82,3222539.9,2,20,201,29,7,3,2022,0,3668,3101945.44,3019090.18,3331997.68,3265956.0,2003115.26,1958001.67,5182306.11,4283552.22,3323030.57,2753309.16,4033154.28,3341369.82,2926459.0,2418771.53,3389960.06,3045138.98,3248493.9057142856,129147.68689998791,3258082.13,2814342.87,597360.4838827044,2847592.636428572,3454501.0942857144,1405061.11653179,3405563.1414285717,3477363.3100000005,1364234.733672731,3387567.1236666664,4159788.591333334,1685928.254589768,3694022.2079999996,4252345.659111111,1580969.4049109803,3676250.7333333334,3144961.3121979013,3406674.5931165554,1.0,1.0,1.0,0.0
2022-07-21,3596036.01,3119249.05,3,21,202,29,7,3,2022,0,3669,3436240.82,3222539.9,3428606.64,3482102.84,2178171.4,2191625.58,3276933.23,2698817.37,4271838.09,3517936.59,5000275.74,4124194.76,4609506.19,3890393.56,3336465.66,2928248.05,3263385.782857143,145372.16472424765,3251879.8300000005,2916708.9814285715,569809.5130008333,2937916.7957142857,3392141.6196428575,1363674.930896916,3367669.8442857144,3481136.985,1363949.6539155215,3403208.1483333334,4149840.033666667,1688447.473615914,3692041.709333333,4258009.901555555,1577074.1050550693,3685181.4930000002,3217781.189148426,3408582.0916251647,1.0,1.0,1.0,0.0
2022-07-22,2771453.13,2364982.84,4,22,203,29,7,3,2022,0,3670,3596036.01,3119249.05,3272104.3,3382105.17,1881078.1,1982500.01,4334289.08,3840132.24,5182306.11,4283552.22,3647180.26,3055864.88,4709847.04,3925675.06,4388007.92,3796262.13,3287304.2642857144,185360.90174121986,3200043.5742857144,3017985.025,554237.4656939912,3004175.6149999998,3403538.1475,1364009.8138140028,3382685.2614285713,3458610.249,1355997.800673697,3389918.5636666664,4126436.0381666664,1686190.3233356618,3675292.6141666668,4246749.1217777785,1578153.9868407468,3676613.220666666,3312344.8943613195,3420675.892810638,1.0,1.0,1.0,0.0
2022-07-23,4190232.53,3612754.83,5,23,204,29,7,3,2022,1,3671,2771453.13,2364982.84,3060600.17,3054594.29,1988747.3,2091746.39,3650772.37,3465656.03,3276933.23,2698817.37,4442598.36,3584450.45,5020542.99,4173556.86,4385215.41,3753800.99,3215782.6685714284,269634.30995234736,3054740.384285714,3081583.2414285713,456148.04818378587,3031495.8171428577,3347722.577857143,1356467.6135855562,3330001.354285714,3378248.483,1321317.1081636152,3325966.251,4111840.586,1694180.1753741647,3663777.9135000003,4225211.411666667,1584975.1728304683,3659272.196,3177121.9532709895,3378790.553274468,0.0,0.0,0.0,0.0
2022-07-24,3833852.9,3118207.38,6,24,205,29,7,3,2022,1,3672,4190232.53,3612754.83,3238870.01,3239433.47,2250020.87,2249417.16,3313898.55,3251613.07,4334289.08,3840132.24,6573956.43,5501922.55,4873788.42,3954819.04,2294305.45,1930929.33,3377158.7199999997,443356.7565316124,3134477.604285714,3238832.1864285716,429091.63128686673,3140139.277142857,3366989.0121428566,1364737.2398064856,3335254.882857143,3408691.793,1329398.8473901984,3356430.833,4107634.488833333,1693658.2842656558,3664249.6531666666,4215985.739888889,1582708.6425336367,3653041.0623333333,3430399.5974532417,3431141.648547083,0.0,0.0,0.0,0.0
2022-07-25,2614143.21,2099890.98,0,25,206,30,7,3,2022,0,3673,3833852.9,3118207.38,3305333.1,3363292.96,3085208.06,3120714.69,3481464.68,3545701.77,3650772.37,3465656.03,6284218.49,5141408.99,5688161.6,4770812.83,2549303.61,2173412.06,3462156.2757142857,468733.22134663427,3117159.5914285714,3351963.045714285,349799.58174856316,3202195.721428571,3385558.8103571427,1367522.7218039096,3330490.3939285716,3392010.587,1320493.9164495065,3332366.6709999996,4061966.0966666667,1662687.7412340948,3624521.0670000003,4204430.900777778,1581648.039834336,3643745.3772222223,3531262.9230899313,3457123.019608562,0.0,0.0,0.0,0.0
2022-07-26,3176075.37,2651641.17,1,26,207,30,7,3,2022,0,3674,2614143.21,2099890.98,3101945.44,3019090.18,3275001.85,3465716.5,5799352.35,5797836.84,3313898.55,3251613.07,3652675.9,2933129.2,5361513.76,4376745.35,3676952.36,2918564.14,3363414.862857143,569290.2864757476,2936673.5942857144,3318315.556428571,396915.65216786275,3129279.742142857,3354583.0435714284,1375071.9146258917,3278854.294285714,3357456.2816666667,1327036.1234250169,3286841.169333333,4000798.1753333337,1646982.8372297063,3573829.1001666663,4170275.140888889,1582438.3800337855,3614068.467777778,3301982.994817449,3402737.2254402675,0.0,0.0,0.0,0.0
2022-07-27,4214912.76,3467925.47,2,27,208,30,7,3,2022,0,3675,3176075.37,2651641.17,3436240.82,3222539.9,3331997.68,3265956.0,7265484.49,7471904.08,3481464.68,3545701.77,3223975.84,2664148.14,5590934.3,4645081.23,3460197.23,2857159.07,3374004.8528571427,564283.2286672998,2884180.8785714284,3311249.3792857146,398622.9774153073,3071131.5042857146,3260894.5799999996,1289004.9570157086,3166490.1632142854,3352862.175666667,1327430.6254773817,3266842.106,3992854.833166667,1649837.117217634,3569137.6330000004,4145992.4921111115,1580720.2691636074,3594900.643555556,3270506.0886130864,3388113.8799279924,0.0,0.0,0.0,0.0
2022-07-28,4859620.98,3942867.94,3,28,209,30,7,3,2022,0,3676,4214912.76,3467925.47,3596036.01,3119249.05,3428606.64,3482102.84,5503799.91,5548808.71,5799352.35,5797836.84,5327455.25,4413502.81,7579535.07,6187238.79,4046860.27,3235448.81,3485243.7014285713,648989.9325875329,2919235.9600000004,3374314.742142857,466261.6688062543,3085557.895,3151945.589642857,1043542.1457566383,3023490.927142857,3377310.445,1336603.40193458,3264249.562666667,4009370.4485,1646967.203378898,3582533.9218333336,4130703.363888889,1573224.2340980575,3581821.1351111108,3506607.756459815,3441455.7431584448,0.0,0.0,0.0,0.0
2022-07-29,3226100.81,2681143.22,4,29,210,30,7,3,2022,0,3677,4859620.98,3942867.94,2771453.13,2364982.84,3272104.3,3382105.17,5150082.22,5158929.6,7265484.49,7471904.08,8158502.0,6931185.72,6592777.23,5405333.92,5547857.68,4566302.38,3665755.84,834233.4943540678,3036895.8014285713,3476530.0521428576,612881.8875444527,3118469.6878571426,3128939.199285715,995779.6486119954,2966135.8996428573,3345986.066,1288011.9939315405,3202417.2660000003,4001573.2106666663,1641720.3036967448,3574690.007333333,4100482.0962222223,1531807.8882513624,3556883.6812222223,3844861.062344861,3532950.2745675775,0.0,0.0,0.0,0.0
2022-07-30,2682461.47,2137462.32,5,30,211,30,7,3,2022,1,3678,3226100.81,2681143.22,4190232.53,3612754.83,3060600.17,3054594.29,4591824.74,4681370.69,5503799.91,5548808.71,8513166.37,6787523.6,5680859.44,4706859.17,6548042.77,6322433.77,3730705.5085714282,768078.0267190052,3082061.5700000003,3473244.088571429,614184.1653413991,3068400.977142857,3060225.5775,914184.5074610851,2877643.528928571,3211339.9433333334,1054028.2209665985,3042725.2373333336,3919366.5241666664,1551026.51577137,3503855.9656666666,4063074.5804444444,1511230.690447741,3526614.895666667,3690170.9992586463,3513153.534918057,0.0,0.0,0.0,0.0
2022-07-31,4622917.86,3735517.99,6,31,212,30,7,3,2022,1,3679,2682461.47,2137462.32,3833852.9,3118207.38,3238870.01,3239433.47,3487232.0,3467227.39,5150082.22,5158929.6,8373363.4,7038218.52,4291036.44,3434252.59,5256382.47,5446793.9,3515309.642857143,826896.4021146874,2871305.4971428574,3446234.181428571,641436.9152719093,3002891.5507142856,2992034.0321428566,865629.86623797,2786789.6585714286,3117295.3286666665,964495.5315600256,2929013.6909999996,3822188.1091666664,1436778.590292531,3426354.944333333,4029759.047444444,1508212.6904976633,3498066.0417777775,3438243.6169439848,3459560.498471731,0.0,0.0,0.0,0.0
2022-08-01,4081818.17,3201046.8,0,1,213,31,8,3,2022,0,3680,4622917.86,3735517.99,2614143.21,2099890.98,3305333.1,3363292.96,1208545.64,1210803.29,4591824.74,4681370.69,8325437.52,6796380.79,5504853.65,4531490.74,3652376.75,4109973.08,3628033.208571429,925466.1797459216,2959492.727142857,3545094.742142857,710010.506145111,3038326.159285714,3032594.2414285713,914897.3660341318,2796371.4657142856,3099723.183333333,930382.0226513544,2881566.6373333335,3759680.6835000003,1311546.9663012442,3371309.9355,4033446.6187777775,1509264.04762332,3501413.4351111115,3734412.177707989,3534615.812118716,0.0,0.0,0.0,0.0
2022-08-02,4490226.96,3711709.11,1,2,214,31,8,3,2022,0,3681,4081818.17,3201046.8,3176075.37,2651641.17,3101945.44,3019090.18,1079245.09,1067117.75,3487232.0,3467227.39,6585522.44,5345747.87,1792730.62,1492900.17,4399616.65,4886236.3,3837701.06,817429.865052436,3116800.7014285713,3600557.9614285715,720096.893914648,3026737.147857142,3135211.1174999997,862358.4251157708,2867451.5910714283,3082722.9643333335,906531.544958856,2832222.507666667,3688953.694333333,1167691.2603792073,3311387.702333333,4017635.1134444447,1501107.9793604175,3486630.7246666662,3821263.6757809916,3569919.1900465414,0.0,0.0,0.0,0.0
2022-08-03,5085558.26,4209543.55,2,3,215,31,8,3,2022,0,3682,4490226.96,3711709.11,4214912.76,3467925.47,3436240.82,3222539.9,2003115.26,1958001.67,1208545.64,1210803.29,2998952.42,2492875.15,3556300.98,2916616.09,2422462.49,3359505.36,4025437.0014285715,790619.7480723751,3268238.978571429,3699720.927142857,741425.0490599374,3076209.9285714286,3257031.8985714284,799824.4852028042,2961901.2824999997,3116156.1296666665,939847.5749439864,2840371.8983333334,3654032.103,1109477.1038174706,3284153.7229999998,4047607.295,1483005.7276200345,3511284.157333333,3988504.496835744,3629293.8848822485,0.0,0.0,0.0,0.0
2022-08-04,4345026.44,3614349.89,3,4,216,31,8,3,2022,0,3683,5085558.26,4209543.55,4859620.98,3942867.94,3596036.01,3119249.05,2178171.4,2191625.58,1079245.09,1067117.75,2945501.79,2481566.23,2532060.94,2027456.78,1157658.1,1697391.73,4149814.93,887894.9311180672,3374184.4185714284,3817529.3157142852,822896.5847862427,3146710.189285714,3367119.1485714284,832316.7719019218,3042313.4925,3245389.8836666667,935038.5670674284,2940329.9069999997,3688808.8669999996,1121235.6949793524,3312764.8629999994,4064599.0425555552,1486070.9394602163,3525650.018,4262767.937626808,3723246.425212426,0.0,0.0,0.0,0.0
2022-08-05,2114789.45,1780212.48,4,5,217,31,8,3,2022,0,3684,4345026.44,3614349.89,3226100.81,2681143.22,2771453.13,2364982.84,1881078.1,1982500.01,2003115.26,1958001.67,3100859.0,2519872.17,3620303.23,3000039.1,1482037.52,2026425.65,4076301.424285714,839305.0407523682,3327253.268571429,3871028.632142857,831689.0929781236,3182074.535,3444506.8285714285,818293.18015687,3093125.075,3354249.262,861356.6463987462,3025237.645,3712134.2778333332,1120067.122254833,3331644.5906666666,4084743.1036666664,1477325.4550192447,3543282.163666666,4283332.563220106,3763361.2648761407,0.0,0.0,0.0,0.0
2022-08-06,2325289.52,2017328.21,5,6,218,31,8,3,2022,1,3685,2114789.45,1780212.48,2682461.47,2137462.32,4190232.53,3612754.83,1988747.3,2091746.39,2178171.4,2191625.58,3673238.8,3096187.02,2468343.71,1923320.47,1591502.8,2374360.64,3917542.658571429,1093530.6297714915,3198548.8771428573,3824124.083571429,913012.6371368897,3140305.223571428,3452853.6625,802800.395891834,3085900.5203571427,3357971.735,855537.8370199207,3019311.3386666668,3695699.7853333335,1136304.7352079824,3319316.9291666667,4068015.172777777,1491102.7642832666,3529728.534555556,3741196.7849150794,3657001.7929486483,0.0,0.0,0.0,0.0
2022-08-07,2331541.43,1882527.46,6,7,219,31,8,3,2022,1,3686,2325289.52,2017328.21,4622917.86,3735517.99,3833852.9,3118207.38,2250020.87,2249417.16,1881078.1,1982500.01,3686799.9,3086016.13,2985986.67,2430054.67,1632328.25,2336736.46,3866518.0942857144,1166653.0047743663,3181386.861428571,3690913.868571429,988422.8765492593,3026346.179285714,3464873.0275000003,782326.4752184608,3083242.728214286,3362875.672333333,848938.2211241799,3013501.426333333,3673233.964,1149998.9361519532,3301335.949,4066425.681777778,1492902.3083544397,3530773.0649999995,3387219.9686863096,3571084.872113252,0.0,0.0,0.0,0.0
2022-08-08,3054473.91,2576748.48,0,8,220,32,8,3,2022,0,3687,2331541.43,1882527.46,4081818.17,3201046.8,2614143.21,2099890.98,3085208.06,3120714.69,1988747.3,2091746.39,2619038.14,2169844.13,3668495.19,2955983.75,1411882.22,1918090.72,3539178.604285714,1238307.3234345114,2916673.9285714286,3583605.906428572,1051262.5762609793,2938083.327857143,3467784.4760714285,777776.3811671719,3070139.5246428573,3377891.1166666667,825485.2149359897,3010169.0080000004,3650646.3228333336,1162964.4934248645,3281277.8045,4059154.068,1499801.919279704,3524689.429333334,3123300.3340147324,3491114.3274607845,0.0,0.0,0.0,0.0
2022-08-09,2488386.71,1932711.49,1,9,221,32,8,3,2022,0,3688,3054473.91,2576748.48,4490226.96,3711709.11,3176075.37,2651641.17,3275001.85,3465716.5,2250020.87,2249417.16,3369544.01,2830537.04,4347378.73,3521156.43,1376421.76,2167285.81,3392415.138571429,1224073.425216943,2827488.4542857143,3615058.0992857143,1026317.6311075924,2972144.577857143,3466686.8278571432,778357.7643167343,3050712.16,3413415.337,785611.3016589906,3026335.7443333333,3657903.5856666663,1157764.8278234233,3288059.543666667,4052331.609333333,1502992.1268335278,3520475.7041111114,3106093.7280110493,3462943.9779471857,0.0,0.0,0.0,0.0
2022-08-10,2963483.62,2399743.47,2,10,222,32,8,3,2022,0,3689,2488386.71,1932711.49,5085558.26,4209543.55,4214912.76,3467925.47,3331997.68,3265956.0,3085208.06,3120714.69,4463584.56,3478666.52,4753134.02,3878195.49,1581357.61,2246981.07,3106437.9600000004,1156844.161190649,2573345.937142857,3565937.4807142853,1064683.605203192,2920792.4578571427,3438593.43,799442.6565061305,2995961.9810714284,3421360.8649999998,774566.9698790993,3015778.8886666666,3643217.6306666667,1167036.0998097484,3273095.7845,4031676.1424444444,1511640.8495422143,3502826.315888889,2951666.973508287,3400069.3154989807,0.0,0.0,0.0,0.0
2022-08-11,3674343.1,3109434.98,3,11,223,32,8,3,2022,0,3690,2963483.62,2399743.47,4345026.44,3614349.89,4859620.98,3942867.94,3428606.64,3482102.84,3275001.85,3465716.5,4561669.81,3820200.11,3479131.38,2953956.65,1740229.21,2604985.61,2803284.44,762663.6288167342,2314803.068571429,3476549.685,1058521.631561916,2844493.743571428,3425432.213571429,804281.3155455223,2965025.819285714,3417303.3836666667,776704.4594496298,2991746.5146666667,3618215.9483333332,1165230.4174306672,3255113.733666667,4011791.1379999993,1513813.2287694965,3486399.0712222224,2954621.1351312157,3371902.4964345307,0.0,0.0,0.0,0.0
2022-08-12,2787707.25,2241846.4,4,12,224,32,8,3,2022,0,3691,3674343.1,3109434.98,2114789.45,1780212.48,3226100.81,2681143.22,3272104.3,3382105.17,3331997.68,3265956.0,4221162.05,3579316.15,4406804.98,3730445.32,2480973.68,3548924.53,2707472.5342857144,548854.9003729261,2242672.367142857,3391886.979285714,984181.4941251316,2784962.817857143,3434208.5157142854,805656.7973339609,2951716.2528571426,3430614.7586666667,777603.0502879459,2979870.464,3603427.169833333,1158665.774234198,3243267.6481666663,4013960.157111111,1513181.168352297,3488126.6082222215,3134551.6263484117,3391414.7934387545,0.0,0.0,0.0,0.0
2022-08-13,1789226.45,1446390.99,5,13,225,32,8,3,2022,1,3692,2787707.25,2241846.4,2325289.52,2017328.21,2682461.47,2137462.32,3060600.17,3054594.29,3428606.64,3482102.84,4843640.76,3943051.0,4455089.7,3604418.84,2199306.57,3444159.74,2803603.648571429,482688.00193134806,2308620.07,3360573.153571429,996755.9722087737,2753584.4735714286,3416908.6210714285,814419.6688514925,2910992.7253571427,3412471.744333334,786284.5470315719,2945733.477333333,3579536.2565,1160489.6122448693,3220976.485666667,3995970.1823333334,1518074.9071272165,3471586.620222222,3047840.5322613087,3352465.9196685124,0.0,0.0,0.0,0.0
2022-08-14,2557373.24,2109123.95,6,14,226,32,8,3,2022,1,3693,1789226.45,1446390.99,2331541.43,1882527.46,4622917.86,3735517.99,3238870.01,3239433.47,3272104.3,3382105.17,4969823.53,4197066.37,4323621.35,3469983.75,1494099.71,1993428.41,2727023.2100000004,599590.2758883083,2227057.6100000003,3296770.652142857,1069438.9781753414,2704222.235714286,3371502.416785714,868656.0288040064,2853556.893214286,3357825.738,840240.8859982452,2877876.415666667,3528629.351333333,1171043.2151662586,3179365.4855,3966349.479555555,1534930.5116596112,3447608.5330000003,2733187.0116959815,3251611.76033506,0.0,0.0,0.0,0.0
